2023-05-21 12:48:13,046 p=24935 u=isrealurephu n=ansible | PLAY [Configure Nginx Web Server] *************************************************************
            ],
            "err": "",
            "out": "",
            "rc": 0
        },
        "failed": false,
        "gid": 1000,
        "group": "isreal",
        "handler": "TgzArchive",
        "mode": "0755",
        "owner": "isreal",
        "size": 4096,
        "src": "/var/tmp/ansible-tmp-1684686727.772492-45545-224608908690594/source",
        "state": "directory",
        "uid": 1000
    }
}
2023-05-21 17:32:10,140 p=45460 u=isrealurephu n=ansible | TASK [install npm dependecies] **********************************************************************
2023-05-21 17:32:11,756 p=45460 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:32:11,764 p=45460 u=isrealurephu n=ansible | TASK [Start the application] ************************************************************************
2023-05-21 17:32:13,176 p=45460 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:32:13,183 p=45460 u=isrealurephu n=ansible | TASK [Ensure app is running] ************************************************************************
2023-05-21 17:32:14,089 p=45460 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:32:14,096 p=45460 u=isrealurephu n=ansible | TASK [print application app_status] *****************************************************************
2023-05-21 17:32:14,114 p=45460 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "app_status.stdout_lines": [
        "isreal     33345 25.0  1.1 596308 45464 ?        Sl   16:32   0:00 node server",
        "isreal     33364  0.0  0.0   2480   516 pts/1    S+   16:32   0:00 /bin/sh -c ps aux | grep node",
        "isreal     33366  0.0  0.0   6240   644 pts/1    R+   16:32   0:00 grep node"
    ]
}
2023-05-21 17:32:14,124 p=45460 u=isrealurephu n=ansible | PLAY RECAP ******************************************************************************************
2023-05-21 17:32:14,124 p=45460 u=isrealurephu n=ansible | 139.162.242.60             : ok=13   changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 17:49:35,015 p=46700 u=isrealurephu n=ansible | PLAY [Installing app dependecies via npm] ***********************************************************
2023-05-21 17:49:35,021 p=46700 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:49:37,291 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:37,297 p=46700 u=isrealurephu n=ansible | TASK [Update apt repo and catch] ********************************************************************
2023-05-21 17:49:38,567 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:38,572 p=46700 u=isrealurephu n=ansible | TASK [Install nodejs and npm] ***********************************************************************
2023-05-21 17:49:40,285 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:40,307 p=46700 u=isrealurephu n=ansible | PLAY [create new user] ******************************************************************************
2023-05-21 17:49:40,313 p=46700 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:49:42,186 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:42,194 p=46700 u=isrealurephu n=ansible | TASK [Create new linus user] ************************************************************************
2023-05-21 17:49:43,613 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:43,623 p=46700 u=isrealurephu n=ansible | TASK [debug] ****************************************************************************************
2023-05-21 17:49:43,642 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "user_creation": {
        "append": false,
        "changed": false,
        "comment": "isreal admin",
        "failed": false,
        "group": 1000,
        "home": "/home/isreal",
        "move_home": false,
        "name": "isreal",
        "shell": "/bin/sh",
        "state": "present",
        "uid": 1000
    }
}
2023-05-21 17:49:43,652 p=46700 u=isrealurephu n=ansible | PLAY [Deploying node-js application] ****************************************************************
2023-05-21 17:49:43,656 p=46700 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:49:45,898 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:45,909 p=46700 u=isrealurephu n=ansible | TASK [unpack the nodejs tar file] *******************************************************************
2023-05-21 17:49:48,452 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:48,459 p=46700 u=isrealurephu n=ansible | TASK [debug] ****************************************************************************************
2023-05-21 17:49:48,479 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "unpacking": {
        "changed": false,
        "dest": "/home/isreal",
        "failed": false,
        "gid": 1000,
        "group": "isreal",
        "handler": "TgzArchive",
        "mode": "0755",
        "owner": "isreal",
        "size": 4096,
        "src": "/var/tmp/ansible-tmp-1684687785.9652128-46776-249207680061809/source",
        "state": "directory",
        "uid": 1000
    }
}
2023-05-21 17:49:48,482 p=46700 u=isrealurephu n=ansible | TASK [install npm dependecies] **********************************************************************
2023-05-21 17:49:49,994 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:49:50,001 p=46700 u=isrealurephu n=ansible | TASK [Start the application] ************************************************************************
2023-05-21 17:49:51,357 p=46700 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:49:51,361 p=46700 u=isrealurephu n=ansible | TASK [Ensure app is running] ************************************************************************
2023-05-21 17:49:52,247 p=46700 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:49:52,250 p=46700 u=isrealurephu n=ansible | TASK [print application app_status] *****************************************************************
2023-05-21 17:49:52,263 p=46700 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "app_status.stdout_lines": [
        "isreal     33741  0.0  1.1 596588 45856 ?        Sl   16:49   0:00 node server",
        "isreal     33760  0.0  0.0   2480   516 pts/1    S+   16:49   0:00 /bin/sh -c ps aux | grep node",
        "isreal     33762  0.0  0.0   6240   644 pts/1    R+   16:49   0:00 grep node"
    ]
}
2023-05-21 17:49:52,271 p=46700 u=isrealurephu n=ansible | PLAY RECAP ******************************************************************************************
2023-05-21 17:49:52,271 p=46700 u=isrealurephu n=ansible | 139.162.242.60             : ok=13   changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 17:50:02,540 p=46962 u=isrealurephu n=ansible | PLAY [Installing app dependecies via npm] ***********************************************************
2023-05-21 17:50:02,544 p=46962 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:50:04,448 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:04,458 p=46962 u=isrealurephu n=ansible | TASK [Update apt repo and catch] ********************************************************************
2023-05-21 17:50:05,767 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:05,774 p=46962 u=isrealurephu n=ansible | TASK [Install nodejs and npm] ***********************************************************************
2023-05-21 17:50:07,493 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:07,508 p=46962 u=isrealurephu n=ansible | PLAY [create new user] ******************************************************************************
2023-05-21 17:50:07,512 p=46962 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:50:08,965 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:08,976 p=46962 u=isrealurephu n=ansible | TASK [Create new linus user] ************************************************************************
2023-05-21 17:50:10,054 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:10,061 p=46962 u=isrealurephu n=ansible | TASK [debug] ****************************************************************************************
2023-05-21 17:50:10,080 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "user_creation": {
        "append": false,
        "changed": false,
        "comment": "isreal admin",
        "failed": false,
        "group": 1000,
        "home": "/home/isreal",
        "move_home": false,
        "name": "isreal",
        "shell": "/bin/sh",
        "state": "present",
        "uid": 1000
    }
}
2023-05-21 17:50:10,090 p=46962 u=isrealurephu n=ansible | PLAY [Deploying node-js application] ****************************************************************
2023-05-21 17:50:10,093 p=46962 u=isrealurephu n=ansible | TASK [Gathering Facts] ******************************************************************************
2023-05-21 17:50:11,703 p=46962 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:50:11,715 p=46962 u=isrealurephu n=ansible | TASK [unpack the nodejs tar file] *******************************************************************
2023-05-21 17:50:11,727 p=46962 u=isrealurephu n=ansible | fatal: [139.162.242.60]: FAILED! => {"msg": "The task includes an option with an undefined variable. The error was: 'location' is undefined. 'location' is undefined\n\nThe error appears to be in '/Users/isrealurephu/bootcamp-projects/ansible/nodejs-app.yaml': line 38, column 5, but may\nbe elsewhere in the file depending on the exact syntax problem.\n\nThe offending line appears to be:\n\n\n  - name: unpack the nodejs tar file\n    ^ here\n"}
2023-05-21 17:50:11,728 p=46962 u=isrealurephu n=ansible | PLAY RECAP ******************************************************************************************
2023-05-21 17:50:11,728 p=46962 u=isrealurephu n=ansible | 139.162.242.60             : ok=7    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2023-05-21 17:57:16,715 p=47575 u=isrealurephu n=ansible | PLAY [Installing app dependecies via npm] **************************************************************************************************
2023-05-21 17:57:16,720 p=47575 u=isrealurephu n=ansible | TASK [Gathering Facts] *********************************************************************************************************************
2023-05-21 17:57:18,760 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:18,769 p=47575 u=isrealurephu n=ansible | TASK [Update apt repo and catch] ***********************************************************************************************************
2023-05-21 17:57:20,113 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:20,119 p=47575 u=isrealurephu n=ansible | TASK [Install nodejs and npm] **************************************************************************************************************
2023-05-21 17:57:21,564 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:21,579 p=47575 u=isrealurephu n=ansible | PLAY [create new user] *********************************************************************************************************************
2023-05-21 17:57:21,583 p=47575 u=isrealurephu n=ansible | TASK [Gathering Facts] *********************************************************************************************************************
2023-05-21 17:57:23,058 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:23,069 p=47575 u=isrealurephu n=ansible | TASK [Create new linus user] ***************************************************************************************************************
2023-05-21 17:57:24,121 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:24,130 p=47575 u=isrealurephu n=ansible | TASK [debug] *******************************************************************************************************************************
2023-05-21 17:57:24,150 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "user_creation": {
        "append": false,
        "changed": false,
        "comment": "isreal admin",
        "failed": false,
        "group": 1000,
        "home": "/home/isreal",
        "move_home": false,
        "name": "isreal",
        "shell": "/bin/sh",
        "state": "present",
        "uid": 1000
    }
}
2023-05-21 17:57:24,159 p=47575 u=isrealurephu n=ansible | PLAY [Deploying node-js application] *******************************************************************************************************
2023-05-21 17:57:24,163 p=47575 u=isrealurephu n=ansible | TASK [Gathering Facts] *********************************************************************************************************************
2023-05-21 17:57:25,861 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:25,872 p=47575 u=isrealurephu n=ansible | TASK [unpack the nodejs tar file] **********************************************************************************************************
2023-05-21 17:57:28,221 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:28,228 p=47575 u=isrealurephu n=ansible | TASK [debug] *******************************************************************************************************************************
2023-05-21 17:57:28,245 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "unpacking": {
        "changed": false,
        "dest": "/home/isreal",
        "failed": false,
        "gid": 1000,
        "group": "isreal",
        "handler": "TgzArchive",
        "mode": "0755",
        "owner": "isreal",
        "size": 4096,
        "src": "/var/tmp/ansible-tmp-1684688245.9300811-47647-232319679057551/source",
        "state": "directory",
        "uid": 1000
    }
}
2023-05-21 17:57:28,249 p=47575 u=isrealurephu n=ansible | TASK [install npm dependecies] *************************************************************************************************************
2023-05-21 17:57:29,801 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 17:57:29,810 p=47575 u=isrealurephu n=ansible | TASK [Start the application] ***************************************************************************************************************
2023-05-21 17:57:31,197 p=47575 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:57:31,207 p=47575 u=isrealurephu n=ansible | TASK [Ensure app is running] ***************************************************************************************************************
2023-05-21 17:57:32,116 p=47575 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 17:57:32,122 p=47575 u=isrealurephu n=ansible | TASK [print application app_status] ********************************************************************************************************
2023-05-21 17:57:32,137 p=47575 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "app_status.stdout_lines": [
        "isreal     33741  0.0  1.1 595504 45820 ?        Sl   16:49   0:00 node server",
        "isreal     34449  0.0  0.0   2480   520 pts/1    S+   16:57   0:00 /bin/sh -c ps aux | grep node",
        "isreal     34451  0.0  0.0   6240   716 pts/1    R+   16:57   0:00 grep node"
    ]
}
2023-05-21 17:57:32,149 p=47575 u=isrealurephu n=ansible | PLAY RECAP *********************************************************************************************************************************
2023-05-21 17:57:32,150 p=47575 u=isrealurephu n=ansible | 139.162.242.60             : ok=13   changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:14:11,793 p=48806 u=isrealurephu n=ansible | PLAY [Installing app dependecies via npm] *****************************************************************************************
2023-05-21 18:14:11,798 p=48806 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:14:13,967 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:13,996 p=48806 u=isrealurephu n=ansible | TASK [Update apt repo and catch] **************************************************************************************************
2023-05-21 18:14:15,480 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:15,486 p=48806 u=isrealurephu n=ansible | TASK [Install nodejs and npm] *****************************************************************************************************
2023-05-21 18:14:17,018 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:17,036 p=48806 u=isrealurephu n=ansible | PLAY [create new user] ************************************************************************************************************
2023-05-21 18:14:17,040 p=48806 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:14:18,560 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:18,571 p=48806 u=isrealurephu n=ansible | TASK [Create new linus user] ******************************************************************************************************
2023-05-21 18:14:19,716 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:19,724 p=48806 u=isrealurephu n=ansible | TASK [debug] **********************************************************************************************************************
2023-05-21 18:14:19,743 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "user_creation": {
        "append": false,
        "changed": false,
        "comment": "isreal admin",
        "failed": false,
        "group": 1000,
        "home": "/home/isreal",
        "move_home": false,
        "name": "isreal",
        "shell": "/bin/sh",
        "state": "present",
        "uid": 1000
    }
}
2023-05-21 18:14:19,754 p=48806 u=isrealurephu n=ansible | PLAY [Deploying node-js application] **********************************************************************************************
2023-05-21 18:14:19,757 p=48806 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:14:21,583 p=48806 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:14:21,596 p=48806 u=isrealurephu n=ansible | TASK [unpack the nodejs tar file] *************************************************************************************************
2023-05-21 18:14:21,608 p=48806 u=isrealurephu n=ansible | fatal: [139.162.242.60]: FAILED! => {"msg": "The task includes an option with an undefined variable. The error was: 'location' is undefined. 'location' is undefined\n\nThe error appears to be in '/Users/isrealurephu/bootcamp-projects/ansible/nodejs-app.yaml': line 41, column 5, but may\nbe elsewhere in the file depending on the exact syntax problem.\n\nThe offending line appears to be:\n\n\n  - name: unpack the nodejs tar file\n    ^ here\n"}
2023-05-21 18:14:21,609 p=48806 u=isrealurephu n=ansible | PLAY RECAP ************************************************************************************************************************
2023-05-21 18:14:21,609 p=48806 u=isrealurephu n=ansible | 139.162.242.60             : ok=7    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2023-05-21 18:16:06,349 p=49002 u=isrealurephu n=ansible | PLAY [Installing app dependecies via npm] *****************************************************************************************
2023-05-21 18:16:06,354 p=49002 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:16:08,519 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:08,535 p=49002 u=isrealurephu n=ansible | TASK [Update apt repo and catch] **************************************************************************************************
2023-05-21 18:16:09,962 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:09,968 p=49002 u=isrealurephu n=ansible | TASK [Install nodejs and npm] *****************************************************************************************************
2023-05-21 18:16:11,604 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:11,621 p=49002 u=isrealurephu n=ansible | PLAY [create new user] ************************************************************************************************************
2023-05-21 18:16:11,626 p=49002 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:16:13,150 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:13,161 p=49002 u=isrealurephu n=ansible | TASK [Create new linus user] ******************************************************************************************************
2023-05-21 18:16:14,269 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:14,277 p=49002 u=isrealurephu n=ansible | TASK [debug] **********************************************************************************************************************
2023-05-21 18:16:14,295 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "user_creation": {
        "append": false,
        "changed": false,
        "comment": "isreal admin",
        "failed": false,
        "group": 1000,
        "home": "/home/isreal",
        "move_home": false,
        "name": "isreal",
        "shell": "/bin/sh",
        "state": "present",
        "uid": 1000
    }
}
2023-05-21 18:16:14,308 p=49002 u=isrealurephu n=ansible | PLAY [Deploying node-js application] **********************************************************************************************
2023-05-21 18:16:14,314 p=49002 u=isrealurephu n=ansible | TASK [Gathering Facts] ************************************************************************************************************
2023-05-21 18:16:15,901 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:15,910 p=49002 u=isrealurephu n=ansible | TASK [unpack the nodejs tar file] *************************************************************************************************
2023-05-21 18:16:18,257 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:18,264 p=49002 u=isrealurephu n=ansible | TASK [debug] **********************************************************************************************************************
2023-05-21 18:16:18,283 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "unpacking": {
        "changed": false,
        "dest": "/home/isreal",
        "failed": false,
        "gid": 1000,
        "group": "isreal",
        "handler": "TgzArchive",
        "mode": "0755",
        "owner": "isreal",
        "size": 4096,
        "src": "/var/tmp/ansible-tmp-1684689375.964607-49079-178365784195143/source",
        "state": "directory",
        "uid": 1000
    }
}
2023-05-21 18:16:18,287 p=49002 u=isrealurephu n=ansible | TASK [install npm dependecies] ****************************************************************************************************
2023-05-21 18:16:19,898 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60]
2023-05-21 18:16:19,906 p=49002 u=isrealurephu n=ansible | TASK [Start the application] ******************************************************************************************************
2023-05-21 18:16:21,337 p=49002 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 18:16:21,344 p=49002 u=isrealurephu n=ansible | TASK [Ensure app is running] ******************************************************************************************************
2023-05-21 18:16:22,262 p=49002 u=isrealurephu n=ansible | changed: [139.162.242.60]
2023-05-21 18:16:22,268 p=49002 u=isrealurephu n=ansible | TASK [print application app_status] ***********************************************************************************************
2023-05-21 18:16:22,285 p=49002 u=isrealurephu n=ansible | ok: [139.162.242.60] => {
    "app_status.stdout_lines": [
        "isreal     35053  0.0  1.1 596300 46240 ?        Sl   17:16   0:00 node server",
        "isreal     35072  0.0  0.0   2480   580 pts/1    S+   17:16   0:00 /bin/sh -c ps aux | grep node",
        "isreal     35074  0.0  0.0   6240   712 pts/1    R+   17:16   0:00 grep node"
    ]
}
2023-05-21 18:16:22,295 p=49002 u=isrealurephu n=ansible | PLAY RECAP ************************************************************************************************************************
2023-05-21 18:16:22,295 p=49002 u=isrealurephu n=ansible | 139.162.242.60             : ok=13   changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:28:56,904 p=50094 u=isrealurephu n=ansible | {
    "_meta": {
        "hostvars": {
            "139.162.242.60": {
                "ansible_ssh_private_key_file": "/Users/isrealurephu/.ssh/id_rsa",
                "ansible_user": "root"
            },
            "209.38.196.182": {
                "ansible_ssh_private_key_file": "/Users/isrealurephu/.ssh/id_rsa",
                "ansible_user": "root"
            },
            "209.38.196.186": {
                "ansible_ssh_private_key_file": "/Users/isrealurephu/.ssh/id_rsa",
                "ansible_user": "root"
            },
            "3.84.10.202": {
                "ansible_ssh_private_key_file": "/Users/isrealurephu/downloads/my-key.pem",
                "ansible_user": "ubuntu"
            }
        }
    },
    "all": {
        "children": [
            "ungrouped",
            "droplet_websrvers",
            "aws_instances",
            "linodes"
        ]
    },
    "aws_instances": {
        "hosts": [
            "3.84.10.202"
        ]
    },
    "droplet_websrvers": {
        "hosts": [
            "209.38.196.182",
            "209.38.196.186"
        ]
    },
    "linodes": {
        "hosts": [
            "139.162.242.60"
        ]
    }
}
2023-05-21 18:36:08,477 p=50643 u=isrealurephu n=ansible | ERROR! the playbook: nexus-playbook.yaml could not be found
2023-05-21 18:36:19,625 p=50671 u=isrealurephu n=ansible | PLAY [install java and net-tools] ********************************************************************
2023-05-21 18:36:19,631 p=50671 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:36:23,584 p=50671 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:36:25,136 p=50671 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:36:25,156 p=50671 u=isrealurephu n=ansible | TASK [Update reposistory] ****************************************************************************
2023-05-21 18:36:40,420 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.182]
2023-05-21 18:36:46,934 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.186]
2023-05-21 18:36:46,948 p=50671 u=isrealurephu n=ansible | TASK [Java 8 installation] ***************************************************************************
2023-05-21 18:37:02,123 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.182]
2023-05-21 18:37:12,598 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.186]
2023-05-21 18:37:12,632 p=50671 u=isrealurephu n=ansible | PLAY [changing directory and downloading nexus installer] ********************************************
2023-05-21 18:37:12,636 p=50671 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:37:15,054 p=50671 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:37:15,480 p=50671 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:37:15,504 p=50671 u=isrealurephu n=ansible | TASK [Download Nexus] ********************************************************************************
2023-05-21 18:37:20,275 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.182]
2023-05-21 18:37:22,312 p=50671 u=isrealurephu n=ansible | changed: [209.38.196.186]
2023-05-21 18:37:22,358 p=50671 u=isrealurephu n=ansible | PLAY RECAP *******************************************************************************************
2023-05-21 18:37:22,359 p=50671 u=isrealurephu n=ansible | 209.38.196.182             : ok=5    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:37:22,359 p=50671 u=isrealurephu n=ansible | 209.38.196.186             : ok=5    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:47:25,680 p=51493 u=isrealurephu n=ansible | PLAY [install java and net-tools] ********************************************************************
2023-05-21 18:47:25,689 p=51493 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:47:29,681 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:47:30,215 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:47:30,234 p=51493 u=isrealurephu n=ansible | TASK [Update reposistory] ****************************************************************************
2023-05-21 18:47:32,457 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:47:33,118 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:47:33,126 p=51493 u=isrealurephu n=ansible | TASK [Java 8 installation] ***************************************************************************
2023-05-21 18:47:35,289 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:47:35,923 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:47:35,961 p=51493 u=isrealurephu n=ansible | PLAY [changing directory and downloading nexus installer] ********************************************
2023-05-21 18:47:35,966 p=51493 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:47:38,339 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:47:38,647 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:47:38,669 p=51493 u=isrealurephu n=ansible | TASK [Download Nexus] ********************************************************************************
2023-05-21 18:47:46,477 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:47:47,377 p=51493 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:47:47,387 p=51493 u=isrealurephu n=ansible | TASK [Untar Nexus installer] *************************************************************************
2023-05-21 18:47:57,912 p=51493 u=isrealurephu n=ansible | changed: [209.38.196.182]
2023-05-21 18:47:59,878 p=51493 u=isrealurephu n=ansible | changed: [209.38.196.186]
2023-05-21 18:47:59,917 p=51493 u=isrealurephu n=ansible | PLAY RECAP *******************************************************************************************
2023-05-21 18:47:59,917 p=51493 u=isrealurephu n=ansible | 209.38.196.182             : ok=6    changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:47:59,917 p=51493 u=isrealurephu n=ansible | 209.38.196.186             : ok=6    changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2023-05-21 18:51:18,922 p=51908 u=isrealurephu n=ansible | PLAY [install java and net-tools] ********************************************************************
2023-05-21 18:51:18,930 p=51908 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:51:22,872 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:51:24,218 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:51:24,231 p=51908 u=isrealurephu n=ansible | TASK [Update reposistory] ****************************************************************************
2023-05-21 18:51:26,351 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:51:26,820 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:51:26,826 p=51908 u=isrealurephu n=ansible | TASK [Java 8 installation] ***************************************************************************
2023-05-21 18:51:29,051 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:51:29,471 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:51:29,505 p=51908 u=isrealurephu n=ansible | PLAY [changing directory and downloading nexus installer] ********************************************
2023-05-21 18:51:29,509 p=51908 u=isrealurephu n=ansible | TASK [Gathering Facts] *******************************************************************************
2023-05-21 18:51:31,885 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:51:32,034 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.186]
2023-05-21 18:51:32,052 p=51908 u=isrealurephu n=ansible | TASK [Download Nexus] ********************************************************************************
2023-05-21 18:51:37,176 p=51908 u=isrealurephu n=ansible | changed: [209.38.196.186]
2023-05-21 18:51:37,304 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182]
2023-05-21 18:51:37,314 p=51908 u=isrealurephu n=ansible | TASK [ansible.builtin.debug] *************************************************************************
2023-05-21 18:51:37,331 p=51908 u=isrealurephu n=ansible | ok: [209.38.196.182] => {
    "download_result": {
        "changed": false,
